clip_dir,label,video_id,center_frame,clip_start,clip_end,clip_length,punch_type,split
data/processed/clips/uppercut_V10_004622_v000305,2,V10.mp4,4622,4614,4625,12,uppercut,train
data/processed/clips/hook_V10_004704_v000306,1,V10.mp4,4704,4696,4707,12,hook,train
data/processed/clips/uppercut_V10_004725_v000307,2,V10.mp4,4725,4717,4728,12,uppercut,train
data/processed/clips/none_V10_004939_v000308,3,V10.mp4,4939,4931,4942,12,none,train
data/processed/clips/none_V10_004941_v000309,3,V10.mp4,4941,4933,4944,12,none,train
data/processed/clips/none_V10_004945_v000310,3,V10.mp4,4945,4937,4948,12,none,train
data/processed/clips/none_V10_004947_v000311,3,V10.mp4,4947,4939,4950,12,none,train
data/processed/clips/none_V10_004949_v000312,3,V10.mp4,4949,4941,4952,12,none,train
data/processed/clips/none_V10_004952_v000313,3,V10.mp4,4952,4944,4955,12,none,train
data/processed/clips/none_V10_004954_v000314,3,V10.mp4,4954,4946,4957,12,none,train
data/processed/clips/none_V10_004955_v000315,3,V10.mp4,4955,4947,4958,12,none,train
data/processed/clips/none_V10_004960_v000316,3,V10.mp4,4960,4952,4963,12,none,train
data/processed/clips/none_V10_004961_v000317,3,V10.mp4,4961,4953,4964,12,none,train
data/processed/clips/none_V10_004963_v000318,3,V10.mp4,4963,4955,4966,12,none,train
data/processed/clips/none_V10_004969_v000319,3,V10.mp4,4969,4961,4972,12,none,train
data/processed/clips/none_V10_004972_v000320,3,V10.mp4,4972,4964,4975,12,none,train
data/processed/clips/none_V10_004976_v000321,3,V10.mp4,4976,4968,4979,12,none,train
data/processed/clips/none_V10_004985_v000322,3,V10.mp4,4985,4977,4988,12,none,train
data/processed/clips/none_V10_004986_v000323,3,V10.mp4,4986,4978,4989,12,none,train
data/processed/clips/none_V10_004987_v000324,3,V10.mp4,4987,4979,4990,12,none,train
data/processed/clips/none_V10_005052_v000325,3,V10.mp4,5052,5044,5055,12,none,train
data/processed/clips/none_V10_005056_v000326,3,V10.mp4,5056,5048,5059,12,none,train
data/processed/clips/none_V10_005058_v000327,3,V10.mp4,5058,5050,5061,12,none,train
data/processed/clips/none_V10_005059_v000328,3,V10.mp4,5059,5051,5062,12,none,train
data/processed/clips/none_V10_005061_v000329,3,V10.mp4,5061,5053,5064,12,none,train
data/processed/clips/none_V10_005062_v000330,3,V10.mp4,5062,5054,5065,12,none,train
data/processed/clips/none_V10_005063_v000331,3,V10.mp4,5063,5055,5066,12,none,train
data/processed/clips/none_V10_005064_v000332,3,V10.mp4,5064,5056,5067,12,none,train
data/processed/clips/none_V10_005065_v000333,3,V10.mp4,5065,5057,5068,12,none,train
data/processed/clips/none_V10_005068_v000334,3,V10.mp4,5068,5060,5071,12,none,train
data/processed/clips/none_V10_005070_v000335,3,V10.mp4,5070,5062,5073,12,none,train
data/processed/clips/none_V10_005076_v000336,3,V10.mp4,5076,5068,5079,12,none,train
data/processed/clips/none_V10_005079_v000337,3,V10.mp4,5079,5071,5082,12,none,train
data/processed/clips/none_V10_005080_v000338,3,V10.mp4,5080,5072,5083,12,none,train
data/processed/clips/none_V10_005087_v000339,3,V10.mp4,5087,5079,5090,12,none,train
data/processed/clips/none_V10_005090_v000340,3,V10.mp4,5090,5082,5093,12,none,train
data/processed/clips/none_V10_005294_v000341,3,V10.mp4,5294,5286,5297,12,none,train
data/processed/clips/none_V10_005297_v000342,3,V10.mp4,5297,5289,5300,12,none,train
data/processed/clips/none_V10_005298_v000343,3,V10.mp4,5298,5290,5301,12,none,train
data/processed/clips/none_V10_005307_v000344,3,V10.mp4,5307,5299,5310,12,none,train
data/processed/clips/none_V10_005312_v000345,3,V10.mp4,5312,5304,5315,12,none,train
data/processed/clips/none_V10_005313_v000346,3,V10.mp4,5313,5305,5316,12,none,train
data/processed/clips/none_V10_005318_v000347,3,V10.mp4,5318,5310,5321,12,none,train
data/processed/clips/none_V10_005321_v000348,3,V10.mp4,5321,5313,5324,12,none,train
data/processed/clips/none_V10_005329_v000349,3,V10.mp4,5329,5321,5332,12,none,train
data/processed/clips/none_V10_005336_v000350,3,V10.mp4,5336,5328,5339,12,none,train
data/processed/clips/none_V10_005338_v000351,3,V10.mp4,5338,5330,5341,12,none,train
data/processed/clips/none_V10_005353_v000352,3,V10.mp4,5353,5345,5356,12,none,train
data/processed/clips/none_V10_005386_v000353,3,V10.mp4,5386,5378,5389,12,none,train
data/processed/clips/none_V10_005391_v000354,3,V10.mp4,5391,5383,5394,12,none,train
data/processed/clips/none_V10_005395_v000355,3,V10.mp4,5395,5387,5398,12,none,train
data/processed/clips/none_V10_005406_v000356,3,V10.mp4,5406,5398,5409,12,none,train
data/processed/clips/none_V10_005459_v000357,3,V10.mp4,5459,5451,5462,12,none,train
data/processed/clips/none_V10_005463_v000358,3,V10.mp4,5463,5455,5466,12,none,train
data/processed/clips/none_V10_005469_v000359,3,V10.mp4,5469,5461,5472,12,none,train
data/processed/clips/none_V10_005471_v000360,3,V10.mp4,5471,5463,5474,12,none,train
data/processed/clips/none_V10_005478_v000361,3,V10.mp4,5478,5470,5481,12,none,train
data/processed/clips/none_V10_005488_v000362,3,V10.mp4,5488,5480,5491,12,none,train
data/processed/clips/none_V10_005498_v000363,3,V10.mp4,5498,5490,5501,12,none,train
data/processed/clips/straight_V10_006396_v000364,0,V10.mp4,6396,6388,6399,12,straight,train
data/processed/clips/straight_V10_006425_v000365,0,V10.mp4,6425,6417,6428,12,straight,train
data/processed/clips/uppercut_V10_006448_v000366,2,V10.mp4,6448,6440,6451,12,uppercut,train
data/processed/clips/uppercut_V10_006512_v000367,2,V10.mp4,6512,6504,6515,12,uppercut,train
data/processed/clips/straight_V10_006572_v000368,0,V10.mp4,6572,6564,6575,12,straight,train
data/processed/clips/uppercut_V10_006614_v000369,2,V10.mp4,6614,6606,6617,12,uppercut,train
data/processed/clips/straight_V10_006713_v000370,0,V10.mp4,6713,6705,6716,12,straight,train
data/processed/clips/uppercut_V10_006733_v000371,2,V10.mp4,6733,6725,6736,12,uppercut,train
data/processed/clips/uppercut_V10_006805_v000372,2,V10.mp4,6805,6797,6808,12,uppercut,train
data/processed/clips/straight_V10_006921_v000373,0,V10.mp4,6921,6913,6924,12,straight,train
data/processed/clips/hook_V10_006939_v000374,1,V10.mp4,6939,6931,6942,12,hook,train
data/processed/clips/hook_V10_006973_v000375,1,V10.mp4,6973,6965,6976,12,hook,train
data/processed/clips/uppercut_V10_007007_v000376,2,V10.mp4,7007,6999,7010,12,uppercut,train
data/processed/clips/hook_V10_007148_v000377,1,V10.mp4,7148,7140,7151,12,hook,train
data/processed/clips/straight_V10_007359_v000378,0,V10.mp4,7359,7351,7362,12,straight,train
data/processed/clips/straight_V10_007366_v000379,0,V10.mp4,7366,7358,7369,12,straight,train
data/processed/clips/straight_V10_007499_v000380,0,V10.mp4,7499,7491,7502,12,straight,train
data/processed/clips/hook_V10_007541_v000381,1,V10.mp4,7541,7533,7544,12,hook,train
data/processed/clips/straight_V10_007865_v000382,0,V10.mp4,7865,7857,7868,12,straight,train
data/processed/clips/straight_V10_007897_v000383,0,V10.mp4,7897,7889,7900,12,straight,train
data/processed/clips/uppercut_V10_007966_v000384,2,V10.mp4,7966,7958,7969,12,uppercut,train
data/processed/clips/uppercut_V10_007985_v000385,2,V10.mp4,7985,7977,7988,12,uppercut,train
data/processed/clips/straight_V10_008036_v000386,0,V10.mp4,8036,8028,8039,12,straight,train
data/processed/clips/straight_V10_008042_v000387,0,V10.mp4,8042,8034,8045,12,straight,train
data/processed/clips/straight_V10_008065_v000388,0,V10.mp4,8065,8057,8068,12,straight,train
data/processed/clips/hook_V10_008084_v000389,1,V10.mp4,8084,8076,8087,12,hook,train
data/processed/clips/straight_V10_008191_v000390,0,V10.mp4,8191,8183,8194,12,straight,train
data/processed/clips/straight_V10_008275_v000391,0,V10.mp4,8275,8267,8278,12,straight,train
data/processed/clips/hook_V10_008293_v000392,1,V10.mp4,8293,8285,8296,12,hook,train
data/processed/clips/hook_V10_008609_v000393,1,V10.mp4,8609,8601,8612,12,hook,train
data/processed/clips/straight_V10_008701_v000394,0,V10.mp4,8701,8693,8704,12,straight,train
data/processed/clips/hook_V10_008744_v000395,1,V10.mp4,8744,8736,8747,12,hook,train
data/processed/clips/uppercut_V10_008913_v000396,2,V10.mp4,8913,8905,8916,12,uppercut,train
data/processed/clips/straight_V10_008990_v000397,0,V10.mp4,8990,8982,8993,12,straight,train
data/processed/clips/straight_V10_009017_v000398,0,V10.mp4,9017,9009,9020,12,straight,train
data/processed/clips/hook_V10_009038_v000399,1,V10.mp4,9038,9030,9041,12,hook,train
data/processed/clips/straight_V10_009101_v000400,0,V10.mp4,9101,9093,9104,12,straight,train
data/processed/clips/straight_V10_009376_v000401,0,V10.mp4,9376,9368,9379,12,straight,train
data/processed/clips/straight_V10_009434_v000402,0,V10.mp4,9434,9426,9437,12,straight,train
data/processed/clips/straight_V10_009440_v000403,0,V10.mp4,9440,9432,9443,12,straight,train
data/processed/clips/hook_V10_009478_v000404,1,V10.mp4,9478,9470,9481,12,hook,train
data/processed/clips/straight_V10_009521_v000405,0,V10.mp4,9521,9513,9524,12,straight,train
data/processed/clips/hook_V10_009692_v000406,1,V10.mp4,9692,9684,9695,12,hook,train
data/processed/clips/straight_V10_009808_v000407,0,V10.mp4,9808,9800,9811,12,straight,train
data/processed/clips/straight_V10_009842_v000408,0,V10.mp4,9842,9834,9845,12,straight,train
data/processed/clips/straight_V10_009963_v000409,0,V10.mp4,9963,9955,9966,12,straight,train
data/processed/clips/straight_V10_009980_v000410,0,V10.mp4,9980,9972,9983,12,straight,train
data/processed/clips/hook_V10_010032_v000411,1,V10.mp4,10032,10024,10035,12,hook,train
data/processed/clips/straight_V10_010096_v000412,0,V10.mp4,10096,10088,10099,12,straight,train
data/processed/clips/straight_V10_010107_v000413,0,V10.mp4,10107,10099,10110,12,straight,train
data/processed/clips/straight_V10_010163_v000414,0,V10.mp4,10163,10155,10166,12,straight,train
data/processed/clips/straight_V10_010185_v000415,0,V10.mp4,10185,10177,10188,12,straight,train
data/processed/clips/hook_V10_010206_v000416,1,V10.mp4,10206,10198,10209,12,hook,train
data/processed/clips/straight_V10_010364_v000417,0,V10.mp4,10364,10356,10367,12,straight,train
data/processed/clips/straight_V10_010370_v000418,0,V10.mp4,10370,10362,10373,12,straight,train
data/processed/clips/straight_V10_010390_v000419,0,V10.mp4,10390,10382,10393,12,straight,train
data/processed/clips/straight_V10_010493_v000420,0,V10.mp4,10493,10485,10496,12,straight,train
data/processed/clips/straight_V10_010516_v000421,0,V10.mp4,10516,10508,10519,12,straight,train
data/processed/clips/none_V10_010704_v000422,3,V10.mp4,10704,10696,10707,12,none,train
data/processed/clips/none_V10_010705_v000423,3,V10.mp4,10705,10697,10708,12,none,train
data/processed/clips/none_V10_010715_v000424,3,V10.mp4,10715,10707,10718,12,none,train
data/processed/clips/none_V10_010796_v000425,3,V10.mp4,10796,10788,10799,12,none,train
data/processed/clips/none_V10_010818_v000426,3,V10.mp4,10818,10810,10821,12,none,train
data/processed/clips/none_V10_010820_v000427,3,V10.mp4,10820,10812,10823,12,none,train
data/processed/clips/none_V10_010821_v000428,3,V10.mp4,10821,10813,10824,12,none,train
data/processed/clips/none_V10_010822_v000429,3,V10.mp4,10822,10814,10825,12,none,train
data/processed/clips/none_V10_010823_v000430,3,V10.mp4,10823,10815,10826,12,none,train
data/processed/clips/none_V10_010827_v000431,3,V10.mp4,10827,10819,10830,12,none,train
data/processed/clips/none_V10_010862_v000432,3,V10.mp4,10862,10854,10865,12,none,train
data/processed/clips/none_V10_010872_v000433,3,V10.mp4,10872,10864,10875,12,none,train
data/processed/clips/none_V10_010876_v000434,3,V10.mp4,10876,10868,10879,12,none,train
data/processed/clips/none_V10_010885_v000435,3,V10.mp4,10885,10877,10888,12,none,train
data/processed/clips/none_V10_010886_v000436,3,V10.mp4,10886,10878,10889,12,none,train
data/processed/clips/none_V10_010894_v000437,3,V10.mp4,10894,10886,10897,12,none,train
data/processed/clips/none_V10_010898_v000438,3,V10.mp4,10898,10890,10901,12,none,train
data/processed/clips/none_V10_010906_v000439,3,V10.mp4,10906,10898,10909,12,none,train
data/processed/clips/none_V10_011036_v000440,3,V10.mp4,11036,11028,11039,12,none,train
data/processed/clips/none_V10_011040_v000441,3,V10.mp4,11040,11032,11043,12,none,train
data/processed/clips/none_V10_011042_v000442,3,V10.mp4,11042,11034,11045,12,none,train
data/processed/clips/none_V10_011049_v000443,3,V10.mp4,11049,11041,11052,12,none,train
data/processed/clips/none_V10_011051_v000444,3,V10.mp4,11051,11043,11054,12,none,train
data/processed/clips/none_V10_011052_v000445,3,V10.mp4,11052,11044,11055,12,none,train
data/processed/clips/none_V10_011056_v000446,3,V10.mp4,11056,11048,11059,12,none,train
data/processed/clips/none_V10_011128_v000447,3,V10.mp4,11128,11120,11131,12,none,train
data/processed/clips/none_V10_011130_v000448,3,V10.mp4,11130,11122,11133,12,none,train
data/processed/clips/none_V10_011131_v000449,3,V10.mp4,11131,11123,11134,12,none,train
data/processed/clips/none_V10_011132_v000450,3,V10.mp4,11132,11124,11135,12,none,train
data/processed/clips/none_V10_011136_v000451,3,V10.mp4,11136,11128,11139,12,none,train
data/processed/clips/none_V10_011139_v000452,3,V10.mp4,11139,11131,11142,12,none,train
data/processed/clips/none_V10_011142_v000453,3,V10.mp4,11142,11134,11145,12,none,train
data/processed/clips/none_V10_011147_v000454,3,V10.mp4,11147,11139,11150,12,none,train
data/processed/clips/none_V10_011148_v000455,3,V10.mp4,11148,11140,11151,12,none,train
data/processed/clips/none_V10_011150_v000456,3,V10.mp4,11150,11142,11153,12,none,train
data/processed/clips/none_V10_011157_v000457,3,V10.mp4,11157,11149,11160,12,none,train
data/processed/clips/uppercut_V10_011257_v000458,2,V10.mp4,11257,11249,11260,12,uppercut,train
data/processed/clips/uppercut_V10_011308_v000459,2,V10.mp4,11308,11300,11311,12,uppercut,train
data/processed/clips/uppercut_V10_011428_v000460,2,V10.mp4,11428,11420,11431,12,uppercut,train
data/processed/clips/straight_V10_011453_v000461,0,V10.mp4,11453,11445,11456,12,straight,train
data/processed/clips/hook_V10_011485_v000462,1,V10.mp4,11485,11477,11488,12,hook,train
data/processed/clips/uppercut_V10_011499_v000463,2,V10.mp4,11499,11491,11502,12,uppercut,train
data/processed/clips/none_V10_011537_v000464,3,V10.mp4,11537,11529,11540,12,none,train
data/processed/clips/none_V10_011538_v000465,3,V10.mp4,11538,11530,11541,12,none,train
data/processed/clips/hook_V10_012273_v000466,1,V10.mp4,12273,12265,12276,12,hook,train
data/processed/clips/hook_V10_012295_v000467,1,V10.mp4,12295,12287,12298,12,hook,train
data/processed/clips/hook_V10_012314_v000468,1,V10.mp4,12314,12306,12317,12,hook,train
data/processed/clips/hook_V10_012373_v000469,1,V10.mp4,12373,12365,12376,12,hook,train
data/processed/clips/hook_V10_012392_v000470,1,V10.mp4,12392,12384,12395,12,hook,train
data/processed/clips/hook_V10_012411_v000471,1,V10.mp4,12411,12403,12414,12,hook,train
data/processed/clips/uppercut_V10_012428_v000472,2,V10.mp4,12428,12420,12431,12,uppercut,train
data/processed/clips/hook_V10_012525_v000473,1,V10.mp4,12525,12517,12528,12,hook,train
data/processed/clips/hook_V10_012857_v000474,1,V10.mp4,12857,12849,12860,12,hook,train
data/processed/clips/hook_V10_013114_v000475,1,V10.mp4,13114,13106,13117,12,hook,train
data/processed/clips/hook_V10_013131_v000476,1,V10.mp4,13131,13123,13134,12,hook,train
data/processed/clips/hook_V10_013375_v000477,1,V10.mp4,13375,13367,13378,12,hook,train
data/processed/clips/hook_V10_013392_v000478,1,V10.mp4,13392,13384,13395,12,hook,train
data/processed/clips/straight_V10_013630_v000479,0,V10.mp4,13630,13622,13633,12,straight,train
data/processed/clips/hook_V10_013689_v000480,1,V10.mp4,13689,13681,13692,12,hook,train
data/processed/clips/hook_V10_013705_v000481,1,V10.mp4,13705,13697,13708,12,hook,train
data/processed/clips/hook_V10_014054_v000482,1,V10.mp4,14054,14046,14057,12,hook,train
data/processed/clips/hook_V10_014212_v000483,1,V10.mp4,14212,14204,14215,12,hook,train
data/processed/clips/hook_V10_014221_v000484,1,V10.mp4,14221,14213,14224,12,hook,train
data/processed/clips/hook_V10_014230_v000485,1,V10.mp4,14230,14222,14233,12,hook,train
data/processed/clips/hook_V10_014243_v000486,1,V10.mp4,14243,14235,14246,12,hook,train
data/processed/clips/hook_V10_014403_v000487,1,V10.mp4,14403,14395,14406,12,hook,train
data/processed/clips/hook_V10_014930_v000488,1,V10.mp4,14930,14922,14933,12,hook,train
data/processed/clips/hook_V10_014945_v000489,1,V10.mp4,14945,14937,14948,12,hook,train
data/processed/clips/straight_V10_015272_v000490,0,V10.mp4,15272,15264,15275,12,straight,train
data/processed/clips/hook_V10_015674_v000491,1,V10.mp4,15674,15666,15677,12,hook,train
data/processed/clips/hook_V10_015708_v000492,1,V10.mp4,15708,15700,15711,12,hook,train
data/processed/clips/hook_V10_016304_v000493,1,V10.mp4,16304,16296,16307,12,hook,train
data/processed/clips/hook_V10_016316_v000494,1,V10.mp4,16316,16308,16319,12,hook,train
data/processed/clips/hook_V10_016343_v000495,1,V10.mp4,16343,16335,16346,12,hook,train
data/processed/clips/hook_V10_016385_v000496,1,V10.mp4,16385,16377,16388,12,hook,train
data/processed/clips/hook_V10_016399_v000497,1,V10.mp4,16399,16391,16402,12,hook,train
data/processed/clips/none_V10_016488_v000498,3,V10.mp4,16488,16480,16491,12,none,train
data/processed/clips/none_V10_016490_v000499,3,V10.mp4,16490,16482,16493,12,none,train
data/processed/clips/none_V10_016494_v000500,3,V10.mp4,16494,16486,16497,12,none,train
data/processed/clips/none_V10_016497_v000501,3,V10.mp4,16497,16489,16500,12,none,train
data/processed/clips/none_V10_016501_v000502,3,V10.mp4,16501,16493,16504,12,none,train
data/processed/clips/none_V12_000341_v000503,3,V12.mp4,341,333,344,12,none,train
data/processed/clips/none_V12_000343_v000504,3,V12.mp4,343,335,346,12,none,train
data/processed/clips/none_V12_000345_v000505,3,V12.mp4,345,337,348,12,none,train
data/processed/clips/none_V12_000346_v000506,3,V12.mp4,346,338,349,12,none,train
data/processed/clips/none_V12_000348_v000507,3,V12.mp4,348,340,351,12,none,train
data/processed/clips/none_V12_000351_v000508,3,V12.mp4,351,343,354,12,none,train
data/processed/clips/none_V12_000352_v000509,3,V12.mp4,352,344,355,12,none,train
data/processed/clips/straight_V12_001044_v000510,0,V12.mp4,1044,1036,1047,12,straight,train
data/processed/clips/straight_V12_001357_v000511,0,V12.mp4,1357,1349,1360,12,straight,train
data/processed/clips/none_V12_001661_v000512,3,V12.mp4,1661,1653,1664,12,none,train
data/processed/clips/none_V12_001662_v000513,3,V12.mp4,1662,1654,1665,12,none,train
data/processed/clips/none_V12_001665_v000514,3,V12.mp4,1665,1657,1668,12,none,train
data/processed/clips/none_V12_001666_v000515,3,V12.mp4,1666,1658,1669,12,none,train
data/processed/clips/none_V12_001667_v000516,3,V12.mp4,1667,1659,1670,12,none,train
data/processed/clips/none_V12_001668_v000517,3,V12.mp4,1668,1660,1671,12,none,train
data/processed/clips/none_V12_001671_v000518,3,V12.mp4,1671,1663,1674,12,none,train
data/processed/clips/straight_V12_001849_v000519,0,V12.mp4,1849,1841,1852,12,straight,train
