sample_id,video_id,source_video_path,ann_row_index,start_frame,end_frame,duration_frames,class_raw,class_clean,class_id,split,skeleton_path,skeleton_index,skeleton_row_aligned,has_video,has_skeleton,quality_flag,notes
V1_00136,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,135,4649.0,4658.0,10.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,135,True,True,True,ok,
V1_00137,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,136,4659.0,4666.0,8.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,136,True,True,True,ok,
V1_00138,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,137,4667.0,4676.0,10.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,137,True,True,True,ok,
V1_00139,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,138,4679.0,4689.0,11.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,138,True,True,True,ok,
V1_00140,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,139,4690.0,4696.0,7.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,139,True,True,True,ok,
V1_00141,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,140,4697.0,4706.0,10.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,140,True,True,True,ok,
V1_00142,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,141,4806.0,4821.0,16.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,141,True,True,True,ok,
V1_00143,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,142,4837.0,4855.0,19.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,142,True,True,True,ok,
V1_00144,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,143,4872.0,4887.0,16.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,143,True,True,True,ok,
V1_00145,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,144,4905.0,4921.0,17.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,144,True,True,True,ok,
V1_00146,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,145,4937.0,4951.0,15.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,145,True,True,True,ok,
V1_00147,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,146,4968.0,4986.0,19.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,146,True,True,True,ok,
V1_00148,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,147,5001.0,5014.0,14.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,147,True,True,True,ok,
V1_00149,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,148,5033.0,5050.0,18.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,148,True,True,True,ok,
V1_00150,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,149,5067.0,5079.0,13.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,149,True,True,True,ok,
V1_00151,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,150,5094.0,5117.0,24.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,150,True,True,True,ok,
V1_00152,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,151,5122.0,5132.0,11.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,151,True,True,True,ok,
V1_00153,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,152,5163.0,5184.0,22.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,152,True,True,True,ok,
V1_00154,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,153,5199.0,5212.0,14.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,153,True,True,True,ok,
V1_00155,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,154,5228.0,5251.0,24.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,154,True,True,True,ok,
V1_00156,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,155,5263.0,5276.0,14.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,155,True,True,True,ok,
V1_00157,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,156,5295.0,5317.0,23.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,156,True,True,True,ok,
V1_00158,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,157,5332.0,5342.0,11.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,157,True,True,True,ok,
V1_00159,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,158,5362.0,5379.0,18.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,158,True,True,True,ok,
V1_00160,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,159,5395.0,5408.0,14.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,159,True,True,True,ok,
V1_00161,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,160,5427.0,5445.0,19.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,160,True,True,True,ok,
V1_00162,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,161,5487.0,5497.0,11.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,161,True,True,True,ok,
V1_00163,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,162,5498.0,5503.0,6.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,162,True,True,True,ok,
V1_00164,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,163,5504.0,5516.0,13.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,163,True,True,True,ok,
V1_00165,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,164,5517.0,5527.0,11.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,164,True,True,True,ok,
V1_00166,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,165,5528.0,5533.0,6.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,165,True,True,True,ok,
V1_00167,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,166,5534.0,5544.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,166,True,True,True,ok,
V1_00168,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,167,5547.0,5557.0,11.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,167,True,True,True,ok,
V1_00169,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,168,5558.0,5562.0,5.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,168,True,True,True,ok,
V1_00170,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,169,5563.0,5575.0,13.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,169,True,True,True,ok,
V1_00171,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,170,5578.0,5588.0,11.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,170,True,True,True,ok,
V1_00172,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,171,5589.0,5594.0,6.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,171,True,True,True,ok,
V1_00173,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,172,5595.0,5605.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,172,True,True,True,ok,
V1_00174,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,173,5607.0,5618.0,12.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,173,True,True,True,ok,
V1_00175,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,174,5619.0,5625.0,7.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,174,True,True,True,ok,
V1_00176,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,175,5626.0,5639.0,14.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,175,True,True,True,ok,
V1_00177,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,176,5640.0,5650.0,11.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,176,True,True,True,ok,
V1_00178,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,177,5651.0,5656.0,6.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,177,True,True,True,ok,
V1_00179,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,178,5657.0,5670.0,14.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,178,True,True,True,ok,
V1_00180,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,179,5671.0,5681.0,11.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,179,True,True,True,ok,
V1_00181,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,180,5682.0,5686.0,5.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,180,True,True,True,ok,
V1_00182,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,181,5687.0,5699.0,13.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,181,True,True,True,ok,
V1_00183,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,182,5700.0,5710.0,11.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,182,True,True,True,ok,
V1_00184,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,183,5711.0,5716.0,6.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,183,True,True,True,ok,
V1_00185,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,184,5717.0,5727.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,184,True,True,True,ok,
V1_00186,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,185,5730.0,5741.0,12.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,185,True,True,True,ok,
V1_00187,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,186,5742.0,5747.0,6.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,186,True,True,True,ok,
V1_00188,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,187,5748.0,5760.0,13.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,187,True,True,True,ok,
V1_00189,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,188,5762.0,5771.0,10.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,188,True,True,True,ok,
V1_00190,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,189,5772.0,5778.0,7.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,189,True,True,True,ok,
V1_00191,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,190,5779.0,5791.0,13.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,190,True,True,True,ok,
V1_00192,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,191,5792.0,5803.0,12.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,191,True,True,True,ok,
V1_00193,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,192,5804.0,5810.0,7.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,192,True,True,True,ok,
V1_00194,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,193,5811.0,5824.0,14.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,193,True,True,True,ok,
V1_00195,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,194,5825.0,5834.0,10.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,194,True,True,True,ok,
V1_00196,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,195,5835.0,5840.0,6.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,195,True,True,True,ok,
V1_00197,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,196,5841.0,5854.0,14.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,196,True,True,True,ok,
V1_00198,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,197,5855.0,5865.0,11.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,197,True,True,True,ok,
V1_00199,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,198,5866.0,5871.0,6.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,198,True,True,True,ok,
V1_00200,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,199,5872.0,5883.0,12.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,199,True,True,True,ok,
V1_00201,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,200,5885.0,5895.0,11.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,200,True,True,True,ok,
V1_00202,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,201,5914.0,5924.0,11.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,201,True,True,True,ok,
V1_00203,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,202,5925.0,5935.0,11.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,202,True,True,True,ok,
V1_00204,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,203,5936.0,5944.0,9.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,203,True,True,True,ok,
V1_00205,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,204,5945.0,5955.0,11.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,204,True,True,True,ok,
V1_00206,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,205,5956.0,5961.0,6.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,205,True,True,True,ok,
V1_00207,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,206,5962.0,5973.0,12.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,206,True,True,True,ok,
V1_00208,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,207,5974.0,5986.0,13.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,207,True,True,True,ok,
V1_00209,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,208,5987.0,5992.0,6.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,208,True,True,True,ok,
V1_00210,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,209,5993.0,6005.0,13.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,209,True,True,True,ok,
V1_00211,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,210,6006.0,6015.0,10.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,210,True,True,True,ok,
V1_00212,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,211,6016.0,6021.0,6.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,211,True,True,True,ok,
V1_00213,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,212,6022.0,6033.0,12.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,212,True,True,True,ok,
V1_00214,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,213,6036.0,6046.0,11.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,213,True,True,True,ok,
V1_00215,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,214,6047.0,6053.0,7.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,214,True,True,True,ok,
V1_00216,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,215,6054.0,6066.0,13.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,215,True,True,True,ok,
V1_00217,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,216,6067.0,6077.0,11.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,216,True,True,True,ok,
V1_00218,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,217,6078.0,6083.0,6.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,217,True,True,True,ok,
V1_00219,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,218,6084.0,6095.0,12.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,218,True,True,True,ok,
V1_00220,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,219,6097.0,6106.0,10.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,219,True,True,True,ok,
V1_00221,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,220,6107.0,6112.0,6.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,220,True,True,True,ok,
V1_00222,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,221,6113.0,6125.0,13.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,221,True,True,True,ok,
V1_00223,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,222,6127.0,6136.0,10.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,222,True,True,True,ok,
V1_00224,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,223,6137.0,6142.0,6.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,223,True,True,True,ok,
V1_00225,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,224,6143.0,6157.0,15.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,224,True,True,True,ok,
V1_00226,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,225,6158.0,6166.0,9.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,225,True,True,True,ok,
V1_00227,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,226,6167.0,6173.0,7.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,226,True,True,True,ok,
V1_00228,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,227,6174.0,6186.0,13.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,227,True,True,True,ok,
V1_00229,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,228,6189.0,6198.0,10.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,228,True,True,True,ok,
V1_00230,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,229,6199.0,6205.0,7.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,229,True,True,True,ok,
V1_00231,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,230,6206.0,6218.0,13.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,230,True,True,True,ok,
V1_00232,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,231,6220.0,6229.0,10.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,231,True,True,True,ok,
V1_00233,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,232,6230.0,6235.0,6.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,232,True,True,True,ok,
V1_00234,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,233,6236.0,6248.0,13.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,233,True,True,True,ok,
V1_00235,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,234,6250.0,6260.0,11.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,234,True,True,True,ok,
V1_00236,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,235,6261.0,6265.0,5.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,235,True,True,True,ok,
V1_00237,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,236,6266.0,6279.0,14.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,236,True,True,True,ok,
V1_00238,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,237,6280.0,6289.0,10.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,237,True,True,True,ok,
V1_00239,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,238,6290.0,6295.0,6.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,238,True,True,True,ok,
V1_00240,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,239,6296.0,6309.0,14.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,239,True,True,True,ok,
V1_00241,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,240,6310.0,6319.0,10.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,240,True,True,True,ok,
V1_00242,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,241,6320.0,6325.0,6.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,241,True,True,True,ok,
V1_00243,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,242,6326.0,6338.0,13.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,242,True,True,True,ok,
V1_00244,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,243,6339.0,6348.0,10.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,243,True,True,True,ok,
V1_00245,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,244,6349.0,6354.0,6.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,244,True,True,True,ok,
V1_00246,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,245,6355.0,6366.0,12.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,245,True,True,True,ok,
V1_00247,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,246,6369.0,6378.0,10.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,246,True,True,True,ok,
V1_00248,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,247,6379.0,6385.0,7.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,247,True,True,True,ok,
V1_00249,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,248,6389.0,6397.0,9.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,248,True,True,True,ok,
V1_00250,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,249,6399.0,6409.0,11.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,249,True,True,True,ok,
V1_00251,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,250,6410.0,6414.0,5.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,250,True,True,True,ok,
V1_00252,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,251,6415.0,6428.0,14.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,251,True,True,True,ok,
V1_00253,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,252,6429.0,6434.0,6.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,252,True,True,True,ok,
V1_00254,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,253,6435.0,6445.0,11.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,253,True,True,True,ok,
V1_00255,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,254,6446.0,6458.0,13.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,254,True,True,True,ok,
V1_00256,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,255,6459.0,6468.0,10.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,255,True,True,True,ok,
V1_00257,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,256,6469.0,6475.0,7.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,256,True,True,True,ok,
V1_00258,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,257,6476.0,6487.0,12.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,257,True,True,True,ok,
V1_00259,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,258,6489.0,6498.0,10.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,258,True,True,True,ok,
V1_00260,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,259,6499.0,6505.0,7.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,259,True,True,True,ok,
V1_00261,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,260,6506.0,6516.0,11.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,260,True,True,True,ok,
V1_00262,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,261,6519.0,6530.0,12.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,261,True,True,True,ok,
V1_00263,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,262,6531.0,6536.0,6.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,262,True,True,True,ok,
V1_00264,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,263,6537.0,6548.0,12.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,263,True,True,True,ok,
V1_00265,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,264,6550.0,6559.0,10.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,264,True,True,True,ok,
V1_00266,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,265,6560.0,6566.0,7.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,265,True,True,True,ok,
V1_00267,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,266,6567.0,6578.0,12.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,266,True,True,True,ok,
V1_00268,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,267,6579.0,6589.0,11.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,267,True,True,True,ok,
V1_00269,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,268,6590.0,6596.0,7.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,268,True,True,True,ok,
V1_00270,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,269,6597.0,6608.0,12.0,Cross,Cross,0,pending,data/raw/Skeleton_data/V1.npy,269,True,True,True,ok,
V1_00271,V1,/Users/krishna/dev/fightflow/data/downloaded-videos/V1.mp4,270,6609.0,6619.0,11.0,Jab,Jab,1,pending,data/raw/Skeleton_data/V1.npy,270,True,True,True,ok,
